mask,edge_count,edge_graph_id,equality_graph_id,r0_profile_j123,indexed_replay_key
0x1900,28,EG0554,EQ009,011,0x1900
0x1902,30,EG0002,EQ002,011,0x1902
0x1904,26,EG0560,EQ014,011,0x1904
0x1906,28,EG0008,EQ004,011,0x1906
0x1908,26,EG0286,EQ011,011,0x1908
0x190a,26,EG0286,EQ011,011,0x190a
0x190c,28,EG0280,EQ008,011,0x190c
0x190e,28,EG0280,EQ008,011,0x190e
0x1910,32,EG0001,EQ001,111,0x1910
0x1912,32,EG0001,EQ001,111,0x1912
0x1914,30,EG0007,EQ003,111,0x1914
0x1916,30,EG0007,EQ003,111,0x1916
0x1918,26,EG0687,EQ007,111,0x1918
0x191a,28,EG0285,EQ005,111,0x191a
0x191c,28,EG0681,EQ004,111,0x191c
0x191e,30,EG0279,EQ002,111,0x191e
0x1920,28,EG0554,EQ009,011,0x1920
0x1922,30,EG0002,EQ002,011,0x1922
0x1924,26,EG0560,EQ014,011,0x1924
0x1926,28,EG0008,EQ004,011,0x1926
0x1928,26,EG0286,EQ011,011,0x1928
0x192a,26,EG0286,EQ011,011,0x192a
0x192c,28,EG0280,EQ008,011,0x192c
0x192e,28,EG0280,EQ008,011,0x192e
0x1930,32,EG0001,EQ001,111,0x1930
0x1932,32,EG0001,EQ001,111,0x1932
0x1934,30,EG0007,EQ003,111,0x1934
0x1936,30,EG0007,EQ003,111,0x1936
0x1938,26,EG0687,EQ007,111,0x1938
0x193a,28,EG0285,EQ005,111,0x193a
0x193c,28,EG0681,EQ004,111,0x193c
0x193e,30,EG0279,EQ002,111,0x193e
0x1940,30,EG0002,EQ002,011,0x1940
0x1942,28,EG0808,EQ009,011,0x1942
0x1944,28,EG0008,EQ004,011,0x1944
0x1946,26,EG0814,EQ012,011,0x1946
0x1948,26,EG0286,EQ011,011,0x1948
0x194a,26,EG0286,EQ011,011,0x194a
0x194c,28,EG0280,EQ008,011,0x194c
0x194e,28,EG0280,EQ008,011,0x194e
0x1950,32,EG0001,EQ001,111,0x1950
0x1952,32,EG0001,EQ001,111,0x1952
0x1954,30,EG0007,EQ003,111,0x1954
0x1956,30,EG0007,EQ003,111,0x1956
0x1958,28,EG0285,EQ005,111,0x1958
0x195a,26,EG0941,EQ007,111,0x195a
0x195c,30,EG0279,EQ002,111,0x195c
0x195e,28,EG0935,EQ004,111,0x195e
0x1960,30,EG0002,EQ002,011,0x1960
0x1962,28,EG0808,EQ009,011,0x1962
0x1964,28,EG0008,EQ004,011,0x1964
0x1966,26,EG0814,EQ012,011,0x1966
0x1968,26,EG0286,EQ011,011,0x1968
0x196a,26,EG0286,EQ011,011,0x196a
0x196c,28,EG0280,EQ008,011,0x196c
0x196e,28,EG0280,EQ008,011,0x196e
0x1970,32,EG0001,EQ001,111,0x1970
0x1972,32,EG0001,EQ001,111,0x1972
0x1974,30,EG0007,EQ003,111,0x1974
0x1976,30,EG0007,EQ003,111,0x1976
0x1978,28,EG0285,EQ005,111,0x1978
0x197a,26,EG0941,EQ007,111,0x197a
0x197c,30,EG0279,EQ002,111,0x197c
0x197e,28,EG0935,EQ004,111,0x197e
0x1980,28,EG0056,EQ016,011,0x1980
0x1982,26,EG0869,EQ022,011,0x1982
0x1984,26,EG0116,EQ020,011,0x1984
0x1986,24,EG0848,EQ055,011,0x1986
0x1988,24,EG0340,EQ061,011,0x1988
0x198a,24,EG0391,EQ062,011,0x198a
0x198c,26,EG0385,EQ027,011,0x198c
0x198e,26,EG0334,EQ026,011,0x198e
0x1990,28,EG0251,EQ004,111,0x1990
0x1992,28,EG0265,EQ004,111,0x1992
0x1994,26,EG0271,EQ040,111,0x1994
0x1996,26,EG0257,EQ040,111,0x1996
0x1998,24,EG0531,EQ046,111,0x1998
0x199a,22,EG1059,EQ050,111,0x199a
0x199c,26,EG0539,EQ010,111,0x199c
0x199e,24,EG1050,EQ013,111,0x199e
0x19a0,26,EG0252,EQ019,011,0x19a0
0x19a2,24,EG0931,EQ025,011,0x19a2
0x19a4,24,EG0272,EQ054,011,0x19a4
0x19a6,22,EG0927,EQ057,011,0x19a6
0x19a8,22,EG0532,EQ064,011,0x19a8
0x19aa,22,EG0546,EQ065,011,0x19aa
0x19ac,24,EG0540,EQ030,011,0x19ac
0x19ae,24,EG0526,EQ029,011,0x19ae
0x19b0,30,EG0055,EQ002,111,0x19b0
0x19b2,30,EG0109,EQ002,111,0x19b2
0x19b4,28,EG0115,EQ018,111,0x19b4
0x19b6,28,EG0061,EQ018,111,0x19b6
0x19b8,26,EG0339,EQ044,111,0x19b8
0x19ba,24,EG1002,EQ048,111,0x19ba
0x19bc,28,EG0384,EQ008,111,0x19bc
0x19be,26,EG0971,EQ011,111,0x19be
0x19c0,26,EG0591,EQ021,011,0x19c0
0x19c2,28,EG0110,EQ017,011,0x19c2
0x19c4,24,EG0620,EQ058,011,0x19c4
0x19c6,26,EG0062,EQ019,011,0x19c6
0x19c8,24,EG0340,EQ061,011,0x19c8
0x19ca,24,EG0391,EQ062,011,0x19ca
0x19cc,26,EG0385,EQ027,011,0x19cc
0x19ce,26,EG0334,EQ026,011,0x19ce
0x19d0,28,EG0251,EQ004,111,0x19d0
0x19d2,28,EG0265,EQ004,111,0x19d2
0x19d4,26,EG0271,EQ040,111,0x19d4
0x19d6,26,EG0257,EQ040,111,0x19d6
0x19d8,22,EG0799,EQ052,111,0x19d8
0x19da,24,EG0545,EQ047,111,0x19da
0x19dc,24,EG0802,EQ015,111,0x19dc
0x19de,26,EG0525,EQ010,111,0x19de
0x19e0,24,EG0670,EQ024,011,0x19e0
0x19e2,26,EG0266,EQ020,011,0x19e2
0x19e4,22,EG0678,EQ060,011,0x19e4
0x19e6,24,EG0258,EQ053,011,0x19e6
0x19e8,22,EG0532,EQ064,011,0x19e8
0x19ea,22,EG0546,EQ065,011,0x19ea
0x19ec,24,EG0540,EQ030,011,0x19ec
0x19ee,24,EG0526,EQ029,011,0x19ee
0x19f0,30,EG0055,EQ002,111,0x19f0
0x19f2,30,EG0109,EQ002,111,0x19f2
0x19f4,28,EG0115,EQ018,111,0x19f4
0x19f6,28,EG0061,EQ018,111,0x19f6
0x19f8,24,EG0722,EQ048,111,0x19f8
0x19fa,26,EG0390,EQ044,111,0x19fa
0x19fc,26,EG0741,EQ011,111,0x19fc
0x19fe,28,EG0333,EQ008,111,0x19fe
0x1a00,26,EG0683,EQ010,001,0x1a00
0x1a02,28,EG0281,EQ008,001,0x1a02
0x1a04,24,EG0688,EQ013,001,0x1a04
0x1a06,26,EG0287,EQ011,001,0x1a06
0x1a08,28,EG0009,EQ004,001,0x1a08
0x1a0a,28,EG0009,EQ004,001,0x1a0a
0x1a0c,30,EG0003,EQ002,001,0x1a0c
0x1a0e,30,EG0003,EQ002,001,0x1a0e
0x1a10,28,EG0511,EQ009,101,0x1a10
0x1a12,28,EG0511,EQ009,101,0x1a12
0x1a14,26,EG0517,EQ045,101,0x1a14
0x1a16,26,EG0517,EQ045,101,0x1a16
0x1a18,26,EG0665,EQ042,101,0x1a18
0x1a1a,28,EG0243,EQ039,101,0x1a1a
0x1a1c,28,EG0660,EQ006,101,0x1a1c
0x1a1e,30,EG0237,EQ003,101,0x1a1e
0x1a20,24,EG0789,EQ036,001,0x1a20
0x1a22,26,EG0513,EQ028,001,0x1a22
0x1a24,22,EG0791,EQ071,001,0x1a24
0x1a26,24,EG0518,EQ066,001,0x1a26
0x1a28,26,EG0244,EQ040,001,0x1a28
0x1a2a,26,EG0244,EQ040,001,0x1a2a
0x1a2c,28,EG0239,EQ018,001,0x1a2c
0x1a2e,28,EG0239,EQ018,001,0x1a2e
0x1a30,30,EG0279,EQ002,101,0x1a30
0x1a32,30,EG0279,EQ002,101,0x1a32
0x1a34,28,EG0285,EQ005,101,0x1a34
0x1a36,28,EG0285,EQ005,101,0x1a36
0x1a38,28,EG0559,EQ006,101,0x1a38
0x1a3a,30,EG0007,EQ003,101,0x1a3a
0x1a3c,30,EG0553,EQ003,101,0x1a3c
0x1a3e,32,EG0001,EQ001,101,0x1a3e
0x1a40,28,EG0281,EQ008,001,0x1a40
0x1a42,26,EG0937,EQ010,001,0x1a42
0x1a44,26,EG0287,EQ011,001,0x1a44
0x1a46,24,EG0942,EQ015,001,0x1a46
0x1a48,28,EG0009,EQ004,001,0x1a48
0x1a4a,28,EG0009,EQ004,001,0x1a4a
0x1a4c,30,EG0003,EQ002,001,0x1a4c
0x1a4e,30,EG0003,EQ002,001,0x1a4e
0x1a50,28,EG0511,EQ009,101,0x1a50
0x1a52,28,EG0511,EQ009,101,0x1a52
0x1a54,26,EG0517,EQ045,101,0x1a54
0x1a56,26,EG0517,EQ045,101,0x1a56
0x1a58,28,EG0243,EQ039,101,0x1a58
0x1a5a,26,EG0919,EQ042,101,0x1a5a
0x1a5c,30,EG0237,EQ003,101,0x1a5c
0x1a5e,28,EG0914,EQ006,101,0x1a5e
0x1a60,26,EG0513,EQ028,001,0x1a60
0x1a62,24,EG1044,EQ033,001,0x1a62
0x1a64,24,EG0518,EQ066,001,0x1a64
0x1a66,22,EG1046,EQ075,001,0x1a66
0x1a68,26,EG0244,EQ040,001,0x1a68
0x1a6a,26,EG0244,EQ040,001,0x1a6a
0x1a6c,28,EG0239,EQ018,001,0x1a6c
0x1a6e,28,EG0239,EQ018,001,0x1a6e
0x1a70,30,EG0279,EQ002,101,0x1a70
0x1a72,30,EG0279,EQ002,101,0x1a72
0x1a74,28,EG0285,EQ005,101,0x1a74
0x1a76,28,EG0285,EQ005,101,0x1a76
0x1a78,30,EG0007,EQ003,101,0x1a78
0x1a7a,28,EG0813,EQ006,101,0x1a7a
0x1a7c,32,EG0001,EQ001,101,0x1a7c
0x1a7e,30,EG0807,EQ003,101,0x1a7e
0x1a80,26,EG0335,EQ027,001,0x1a80
0x1a82,24,EG0999,EQ031,001,0x1a82
0x1a84,24,EG0392,EQ061,001,0x1a84
0x1a86,22,EG0975,EQ073,001,0x1a86
0x1a88,26,EG0063,EQ020,001,0x1a88
0x1a8a,26,EG0117,EQ019,001,0x1a8a
0x1a8c,28,EG0111,EQ016,001,0x1a8c
0x1a8e,28,EG0057,EQ017,001,0x1a8e
0x1a90,28,EG0333,EQ008,101,0x1a90
0x1a92,28,EG0384,EQ008,101,0x1a92
0x1a94,26,EG0390,EQ044,101,0x1a94
0x1a96,26,EG0339,EQ044,101,0x1a96
0x1a98,28,EG0061,EQ018,101,0x1a98
0x1a9a,26,EG0873,EQ041,101,0x1a9a
0x1a9c,30,EG0109,EQ002,101,0x1a9c
0x1a9e,28,EG0844,EQ005,101,0x1a9e
0x1aa0,26,EG0335,EQ027,001,0x1aa0
0x1aa2,24,EG0999,EQ031,001,0x1aa2
0x1aa4,24,EG0392,EQ061,001,0x1aa4
0x1aa6,22,EG0975,EQ073,001,0x1aa6
0x1aa8,26,EG0063,EQ020,001,0x1aa8
0x1aaa,26,EG0117,EQ019,001,0x1aaa
0x1aac,28,EG0111,EQ016,001,0x1aac
0x1aae,28,EG0057,EQ017,001,0x1aae
0x1ab0,28,EG0333,EQ008,101,0x1ab0
0x1ab2,28,EG0384,EQ008,101,0x1ab2
0x1ab4,26,EG0390,EQ044,101,0x1ab4
0x1ab6,26,EG0339,EQ044,101,0x1ab6
0x1ab8,28,EG0061,EQ018,101,0x1ab8
0x1aba,26,EG0873,EQ041,101,0x1aba
0x1abc,30,EG0109,EQ002,101,0x1abc
0x1abe,28,EG0844,EQ005,101,0x1abe
0x1ac0,24,EG0719,EQ032,001,0x1ac0
0x1ac2,26,EG0386,EQ026,001,0x1ac2
0x1ac4,22,EG0745,EQ069,001,0x1ac4
0x1ac6,24,EG0341,EQ062,001,0x1ac6
0x1ac8,26,EG0063,EQ020,001,0x1ac8
0x1aca,26,EG0117,EQ019,001,0x1aca
0x1acc,28,EG0111,EQ016,001,0x1acc
0x1ace,28,EG0057,EQ017,001,0x1ace
0x1ad0,28,EG0333,EQ008,101,0x1ad0
0x1ad2,28,EG0384,EQ008,101,0x1ad2
0x1ad4,26,EG0390,EQ044,101,0x1ad4
0x1ad6,26,EG0339,EQ044,101,0x1ad6
0x1ad8,26,EG0595,EQ041,101,0x1ad8
0x1ada,28,EG0115,EQ018,101,0x1ada
0x1adc,28,EG0616,EQ005,101,0x1adc
0x1ade,30,EG0055,EQ002,101,0x1ade
0x1ae0,24,EG0719,EQ032,001,0x1ae0
0x1ae2,26,EG0386,EQ026,001,0x1ae2
0x1ae4,22,EG0745,EQ069,001,0x1ae4
0x1ae6,24,EG0341,EQ062,001,0x1ae6
0x1ae8,26,EG0063,EQ020,001,0x1ae8
0x1aea,26,EG0117,EQ019,001,0x1aea
0x1aec,28,EG0111,EQ016,001,0x1aec
0x1aee,28,EG0057,EQ017,001,0x1aee
0x1af0,28,EG0333,EQ008,101,0x1af0
0x1af2,28,EG0384,EQ008,101,0x1af2
0x1af4,26,EG0390,EQ044,101,0x1af4
0x1af6,26,EG0339,EQ044,101,0x1af6
0x1af8,26,EG0595,EQ041,101,0x1af8
0x1afa,28,EG0115,EQ018,101,0x1afa
0x1afc,28,EG0616,EQ005,101,0x1afc
0x1afe,30,EG0055,EQ002,101,0x1afe
0x1b00,26,EG0562,EQ045,011,0x1b00
0x1b02,28,EG0012,EQ005,011,0x1b02
0x1b04,24,EG0564,EQ049,011,0x1b04
0x1b06,26,EG0015,EQ007,011,0x1b06
0x1b08,24,EG0293,EQ048,011,0x1b08
0x1b0a,24,EG0293,EQ048,011,0x1b0a
0x1b0c,26,EG0290,EQ044,011,0x1b0c
0x1b0e,26,EG0290,EQ044,011,0x1b0e
0x1b10,30,EG0010,EQ003,111,0x1b10
0x1b12,30,EG0010,EQ003,111,0x1b12
0x1b14,28,EG0013,EQ006,111,0x1b14
0x1b16,28,EG0013,EQ006,111,0x1b16
0x1b18,24,EG0691,EQ043,111,0x1b18
0x1b1a,26,EG0291,EQ041,111,0x1b1a
0x1b1c,26,EG0689,EQ040,111,0x1b1c
0x1b1e,28,EG0288,EQ018,111,0x1b1e
0x1b20,26,EG0562,EQ045,011,0x1b20
0x1b22,28,EG0012,EQ005,011,0x1b22
0x1b24,24,EG0564,EQ049,011,0x1b24
0x1b26,26,EG0015,EQ007,011,0x1b26
0x1b28,24,EG0293,EQ048,011,0x1b28
0x1b2a,24,EG0293,EQ048,011,0x1b2a
0x1b2c,26,EG0290,EQ044,011,0x1b2c
0x1b2e,26,EG0290,EQ044,011,0x1b2e
0x1b30,30,EG0010,EQ003,111,0x1b30
0x1b32,30,EG0010,EQ003,111,0x1b32
0x1b34,28,EG0013,EQ006,111,0x1b34
0x1b36,28,EG0013,EQ006,111,0x1b36
0x1b38,24,EG0691,EQ043,111,0x1b38
0x1b3a,26,EG0291,EQ041,111,0x1b3a
0x1b3c,26,EG0689,EQ040,111,0x1b3c
0x1b3e,28,EG0288,EQ018,111,0x1b3e
0x1b40,28,EG0012,EQ005,011,0x1b40
0x1b42,26,EG0816,EQ045,011,0x1b42
0x1b44,26,EG0015,EQ007,011,0x1b44
0x1b46,24,EG0818,EQ051,011,0x1b46
0x1b48,24,EG0293,EQ048,011,0x1b48
0x1b4a,24,EG0293,EQ048,011,0x1b4a
0x1b4c,26,EG0290,EQ044,011,0x1b4c
0x1b4e,26,EG0290,EQ044,011,0x1b4e
0x1b50,30,EG0010,EQ003,111,0x1b50
0x1b52,30,EG0010,EQ003,111,0x1b52
0x1b54,28,EG0013,EQ006,111,0x1b54
0x1b56,28,EG0013,EQ006,111,0x1b56
0x1b58,26,EG0291,EQ041,111,0x1b58
0x1b5a,24,EG0945,EQ043,111,0x1b5a
0x1b5c,28,EG0288,EQ018,111,0x1b5c
0x1b5e,26,EG0943,EQ040,111,0x1b5e
0x1b60,28,EG0012,EQ005,011,0x1b60
0x1b62,26,EG0816,EQ045,011,0x1b62
0x1b64,26,EG0015,EQ007,011,0x1b64
0x1b66,24,EG0818,EQ051,011,0x1b66
0x1b68,24,EG0293,EQ048,011,0x1b68
0x1b6a,24,EG0293,EQ048,011,0x1b6a
0x1b6c,26,EG0290,EQ044,011,0x1b6c
0x1b6e,26,EG0290,EQ044,011,0x1b6e
0x1b70,30,EG0010,EQ003,111,0x1b70
0x1b72,30,EG0010,EQ003,111,0x1b72
0x1b74,28,EG0013,EQ006,111,0x1b74
0x1b76,28,EG0013,EQ006,111,0x1b76
0x1b78,26,EG0291,EQ041,111,0x1b78
0x1b7a,24,EG0945,EQ043,111,0x1b7a
0x1b7c,28,EG0288,EQ018,111,0x1b7c
0x1b7e,26,EG0943,EQ040,111,0x1b7e
0x1b80,26,EG0066,EQ022,011,0x1b80
0x1b82,24,EG0874,EQ097,011,0x1b82
0x1b84,24,EG0123,EQ024,011,0x1b84
0x1b86,22,EG0850,EQ105,011,0x1b86
0x1b88,22,EG0347,EQ081,011,0x1b88
0x1b8a,22,EG0398,EQ080,011,0x1b8a
0x1b8c,24,EG0395,EQ077,011,0x1b8c
0x1b8e,24,EG0344,EQ078,011,0x1b8e
0x1b90,26,EG0259,EQ014,111,0x1b90
0x1b92,26,EG0273,EQ012,111,0x1b92
0x1b94,24,EG0275,EQ056,111,0x1b94
0x1b96,24,EG0261,EQ059,111,0x1b96
0x1b98,22,EG0535,EQ109,111,0x1b98
0x1b9a,20,EG1060,EQ126,111,0x1b9a
0x1b9c,24,EG0547,EQ033,111,0x1b9c
0x1b9e,22,EG1053,EQ071,111,0x1b9e
0x1ba0,24,EG0260,EQ058,011,0x1ba0
0x1ba2,22,EG0933,EQ100,011,0x1ba2
0x1ba4,22,EG0276,EQ057,011,0x1ba4
0x1ba6,20,EG0928,EQ128,011,0x1ba6
0x1ba8,20,EG0536,EQ110,011,0x1ba8
0x1baa,20,EG0550,EQ108,011,0x1baa
0x1bac,22,EG0548,EQ087,011,0x1bac
0x1bae,22,EG0534,EQ092,011,0x1bae
0x1bb0,28,EG0064,EQ009,111,0x1bb0
0x1bb2,28,EG0118,EQ009,111,0x1bb2
0x1bb4,26,EG0121,EQ023,111,0x1bb4
0x1bb6,26,EG0067,EQ023,111,0x1bb6
0x1bb8,24,EG0345,EQ079,111,0x1bb8
0x1bba,22,EG1004,EQ096,111,0x1bba
0x1bbc,26,EG0393,EQ028,111,0x1bbc
0x1bbe,24,EG0976,EQ066,111,0x1bbe
0x1bc0,24,EG0596,EQ102,011,0x1bc0
0x1bc2,26,EG0120,EQ021,011,0x1bc2
0x1bc4,22,EG0622,EQ100,011,0x1bc4
0x1bc6,24,EG0069,EQ025,011,0x1bc6
0x1bc8,22,EG0347,EQ081,011,0x1bc8
0x1bca,22,EG0398,EQ080,011,0x1bca
0x1bcc,24,EG0395,EQ077,011,0x1bcc
0x1bce,24,EG0344,EQ078,011,0x1bce
0x1bd0,26,EG0259,EQ014,111,0x1bd0
0x1bd2,26,EG0273,EQ012,111,0x1bd2
0x1bd4,24,EG0275,EQ056,111,0x1bd4
0x1bd6,24,EG0261,EQ059,111,0x1bd6
0x1bd8,20,EG0800,EQ125,111,0x1bd8
0x1bda,22,EG0549,EQ107,111,0x1bda
0x1bdc,22,EG0805,EQ075,111,0x1bdc
0x1bde,24,EG0533,EQ036,111,0x1bde
0x1be0,22,EG0672,EQ105,011,0x1be0
0x1be2,24,EG0274,EQ055,011,0x1be2
0x1be4,20,EG0679,EQ127,011,0x1be4
0x1be6,22,EG0262,EQ060,011,0x1be6
0x1be8,20,EG0536,EQ110,011,0x1be8
0x1bea,20,EG0550,EQ108,011,0x1bea
0x1bec,22,EG0548,EQ087,011,0x1bec
0x1bee,22,EG0534,EQ092,011,0x1bee
0x1bf0,28,EG0064,EQ009,111,0x1bf0
0x1bf2,28,EG0118,EQ009,111,0x1bf2
0x1bf4,26,EG0121,EQ023,111,0x1bf4
0x1bf6,26,EG0067,EQ023,111,0x1bf6
0x1bf8,22,EG0724,EQ096,111,0x1bf8
0x1bfa,24,EG0396,EQ079,111,0x1bfa
0x1bfc,24,EG0746,EQ066,111,0x1bfc
0x1bfe,26,EG0342,EQ028,111,0x1bfe
0x8000,22,EG0776,EQ069,000,0x8000
0x8002,24,EG0487,EQ031,000,0x8002
0x8004,22,EG0782,EQ069,000,0x8004
0x8006,24,EG0463,EQ031,000,0x8006
0x8008,26,EG0191,EQ011,000,0x8008
0x800a,26,EG0214,EQ011,000,0x800a
0x800c,26,EG0214,EQ011,000,0x800c
0x800e,26,EG0191,EQ011,000,0x800e
0x8010,24,EG0352,EQ082,100,0x8010
0x8012,24,EG0403,EQ083,100,0x8012
0x8014,24,EG0403,EQ083,100,0x8014
0x8016,24,EG0352,EQ082,100,0x8016
0x8018,24,EG0601,EQ077,100,0x8018
0x801a,26,EG0128,EQ027,100,0x801a
0x801c,24,EG0626,EQ078,100,0x801c
0x801e,26,EG0074,EQ026,100,0x801e
0x8020,24,EG0732,EQ062,000,0x8020
0x8022,26,EG0418,EQ027,000,0x8022
0x8024,24,EG0757,EQ062,000,0x8024
0x8026,26,EG0368,EQ027,000,0x8026
0x8028,28,EG0091,EQ008,000,0x8028
0x802a,28,EG0145,EQ008,000,0x802a
0x802c,28,EG0145,EQ008,000,0x802c
0x802e,28,EG0091,EQ008,000,0x802e
0x8030,22,EG0475,EQ086,100,0x8030
0x8032,22,EG0501,EQ091,100,0x8032
0x8034,22,EG0501,EQ091,100,0x8034
0x8036,22,EG0475,EQ086,100,0x8036
0x8038,22,EG0649,EQ080,100,0x8038
0x803a,24,EG0228,EQ062,100,0x803a
0x803c,22,EG0654,EQ081,100,0x803c
0x803e,24,EG0202,EQ061,100,0x803e
0x8040,24,EG0474,EQ032,000,0x8040
0x8042,22,EG1035,EQ073,000,0x8042
0x8044,24,EG0500,EQ032,000,0x8044
0x8046,22,EG1030,EQ073,000,0x8046
0x8048,26,EG0201,EQ011,000,0x8048
0x804a,26,EG0227,EQ011,000,0x804a
0x804c,26,EG0227,EQ011,000,0x804c
0x804e,26,EG0201,EQ011,000,0x804e
0x8050,24,EG0369,EQ083,100,0x8050
0x8052,24,EG0419,EQ090,100,0x8052
0x8054,24,EG0419,EQ090,100,0x8054
0x8056,24,EG0369,EQ083,100,0x8056
0x8058,26,EG0092,EQ026,100,0x8058
0x805a,24,EG0886,EQ078,100,0x805a
0x805c,26,EG0146,EQ027,100,0x805c
0x805e,24,EG0859,EQ077,100,0x805e
0x8060,26,EG0351,EQ026,000,0x8060
0x8062,24,EG1007,EQ061,000,0x8062
0x8064,26,EG0402,EQ026,000,0x8064
0x8066,24,EG0980,EQ061,000,0x8066
0x8068,28,EG0073,EQ008,000,0x8068
0x806a,28,EG0127,EQ008,000,0x806a
0x806c,28,EG0127,EQ008,000,0x806c
0x806e,28,EG0073,EQ008,000,0x806e
0x8070,22,EG0464,EQ084,100,0x8070
0x8072,22,EG0488,EQ085,100,0x8072
0x8074,22,EG0488,EQ085,100,0x8074
0x8076,22,EG0464,EQ084,100,0x8076
0x8078,24,EG0192,EQ061,100,0x8078
0x807a,22,EG0910,EQ081,100,0x807a
0x807c,24,EG0215,EQ062,100,0x807c
0x807e,22,EG0903,EQ080,100,0x807e
0x8080,28,EG0297,EQ016,000,0x8080
0x8082,26,EG0949,EQ019,000,0x8082
0x8084,28,EG0297,EQ016,000,0x8084
0x8086,26,EG0949,EQ019,000,0x8086
0x8088,30,EG0019,EQ002,000,0x8088
0x808a,30,EG0019,EQ002,000,0x808a
0x808c,30,EG0019,EQ002,000,0x808c
0x808e,30,EG0019,EQ002,000,0x808e
0x8090,26,EG0298,EQ026,100,0x8090
0x8092,26,EG0298,EQ026,100,0x8092
0x8094,26,EG0298,EQ026,100,0x8094
0x8096,26,EG0298,EQ026,100,0x8096
0x8098,28,EG0020,EQ008,100,0x8098
0x809a,26,EG0822,EQ028,100,0x809a
0x809c,28,EG0020,EQ008,100,0x809c
0x809e,26,EG0822,EQ028,100,0x809e
0x80a0,28,EG0315,EQ017,000,0x80a0
0x80a2,26,EG0963,EQ020,000,0x80a2
0x80a4,28,EG0315,EQ017,000,0x80a4
0x80a6,26,EG0963,EQ020,000,0x80a6
0x80a8,30,EG0037,EQ002,000,0x80a8
0x80aa,30,EG0037,EQ002,000,0x80aa
0x80ac,30,EG0037,EQ002,000,0x80ac
0x80ae,30,EG0037,EQ002,000,0x80ae
0x80b0,26,EG0316,EQ027,100,0x80b0
0x80b2,26,EG0316,EQ027,100,0x80b2
0x80b4,26,EG0316,EQ027,100,0x80b4
0x80b6,26,EG0316,EQ027,100,0x80b6
0x80b8,28,EG0038,EQ008,100,0x80b8
0x80ba,26,EG0831,EQ028,100,0x80ba
0x80bc,28,EG0038,EQ008,100,0x80bc
0x80be,26,EG0831,EQ028,100,0x80be
0x80c0,26,EG0703,EQ020,000,0x80c0
0x80c2,28,EG0315,EQ017,000,0x80c2
0x80c4,26,EG0703,EQ020,000,0x80c4
0x80c6,28,EG0315,EQ017,000,0x80c6
0x80c8,30,EG0037,EQ002,000,0x80c8
0x80ca,30,EG0037,EQ002,000,0x80ca
0x80cc,30,EG0037,EQ002,000,0x80cc
0x80ce,30,EG0037,EQ002,000,0x80ce
0x80d0,26,EG0316,EQ027,100,0x80d0
0x80d2,26,EG0316,EQ027,100,0x80d2
0x80d4,26,EG0316,EQ027,100,0x80d4
0x80d6,26,EG0316,EQ027,100,0x80d6
0x80d8,26,EG0582,EQ028,100,0x80d8
0x80da,28,EG0038,EQ008,100,0x80da
0x80dc,26,EG0582,EQ028,100,0x80dc
0x80de,28,EG0038,EQ008,100,0x80de
0x80e0,26,EG0695,EQ019,000,0x80e0
0x80e2,28,EG0297,EQ016,000,0x80e2
0x80e4,26,EG0695,EQ019,000,0x80e4
0x80e6,28,EG0297,EQ016,000,0x80e6
0x80e8,30,EG0019,EQ002,000,0x80e8
0x80ea,30,EG0019,EQ002,000,0x80ea
0x80ec,30,EG0019,EQ002,000,0x80ec
0x80ee,30,EG0019,EQ002,000,0x80ee
0x80f0,26,EG0298,EQ026,100,0x80f0
0x80f2,26,EG0298,EQ026,100,0x80f2
0x80f4,26,EG0298,EQ026,100,0x80f4
0x80f6,26,EG0298,EQ026,100,0x80f6
0x80f8,26,EG0568,EQ028,100,0x80f8
0x80fa,28,EG0020,EQ008,100,0x80fa
0x80fc,26,EG0568,EQ028,100,0x80fc
0x80fe,28,EG0020,EQ008,100,0x80fe
0x8100,24,EG0607,EQ047,010,0x8100
0x8102,26,EG0142,EQ010,010,0x8102
0x8104,24,EG0633,EQ046,010,0x8104
0x8106,26,EG0088,EQ010,010,0x8106
0x8108,24,EG0365,EQ029,010,0x8108
0x810a,24,EG0415,EQ029,010,0x810a
0x810c,24,EG0415,EQ029,010,0x810c
0x810e,24,EG0365,EQ029,010,0x810e
0x8110,24,EG0089,EQ031,110,0x8110
0x8112,24,EG0143,EQ032,110,0x8112
0x8114,24,EG0143,EQ032,110,0x8114
0x8116,24,EG0089,EQ031,110,0x8116
0x8118,20,EG0731,EQ113,110,0x8118
0x811a,22,EG0416,EQ086,110,0x811a
0x811c,20,EG0756,EQ117,110,0x811c
0x811e,22,EG0366,EQ084,110,0x811e
0x8120,24,EG0615,EQ046,010,0x8120
0x8122,26,EG0160,EQ010,010,0x8122
0x8124,24,EG0639,EQ047,010,0x8124
0x8126,26,EG0106,EQ010,010,0x8126
0x8128,24,EG0381,EQ030,010,0x8128
0x812a,24,EG0432,EQ030,010,0x812a
0x812c,24,EG0432,EQ030,010,0x812c
0x812e,24,EG0381,EQ030,010,0x812e
0x8130,24,EG0107,EQ031,110,0x8130
0x8132,24,EG0161,EQ032,110,0x8132
0x8134,24,EG0161,EQ032,110,0x8134
0x8136,24,EG0107,EQ031,110,0x8136
0x8138,20,EG0740,EQ112,110,0x8138
0x813a,22,EG0433,EQ091,110,0x813a
